census_tract,total_loans,va_loans,va_total_amount,conv_loans,fha_loans
06037570303,19,0,0,13,6
06037800506,56,0,0,55,1
06085502909,59,1,555000,58,0
06037430004,29,1,635000,26,2
06037482503,8,0,0,8,0
06037570304,21,1,695000,16,4
06059074601,42,0,0,36,6
06037430005,45,1,685000,43,1
06041103200,76,1,1235000,73,2
06059001503,54,1,915000,52,1
06001444200,74,0,0,71,3
06001440200,28,0,0,24,4
06065051401,68,6,3070000,56,6
06099003201,144,3,1485000,97,44
06059001504,40,1,1035000,35,4
06059074602,34,0,0,32,2
06037570305,7,1,435000,5,1
06019003807,18,2,480000,15,1
06057000601,5,1,605000,4,0
06019006101,54,1,405000,33,20
06019003808,39,2,600000,32,5
06037570306,20,0,0,19,1
06081611700,35,0,0,34,1
06059001505,109,1,835000,101,7
06065051402,115,10,4380000,95,10
06075011700,2,0,0,2,0
06019006102,34,1,225000,25,8
06019003809,54,4,1390000,41,9
06059001506,45,1,295000,40,4
06057000602,46,3,1055000,38,4
06099003203,79,4,1750000,63,12
06037900510,60,0,0,36,24
06037191720,11,0,0,10,1
06037132900,45,0,0,44,1
06059001507,52,1,525000,50,1
06031000800,50,6,1950000,29,15
06037464200,51,0,0,50,1
06037552001,29,0,0,23,6
06037460200,72,2,2120000,68,2
06075015701,14,0,0,14,0
06013390100,42,0,0,42,0
06099003204,25,0,0,20,5
06073003401,82,6,3180000,72,4
06087120600,66,1,555000,59,6
06037224702,1,0,0,1,0
06037221820,7,1,315000,6,0
06075015702,21,0,0,21,0
06037552002,16,0,0,12,4
06053012000,37,0,0,36,1
06083000801,20,0,0,19,1
06037601211,10,0,0,9,1
06099003205,46,0,0,35,11
06037601212,15,1,965000,12,2
06037701801,29,0,0,29,0
06013357000,55,1,795000,48,6
06099003206,75,2,1050000,63,10
06073003403,43,5,3665000,29,9
06037402501,16,1,545000,10,5
06073010800,28,1,755000,27,0
06073003404,29,2,1320000,18,9
06085510801,63,0,0,63,0
06013353001,80,1,1605000,79,0
06037542800,46,1,685000,31,14
06037701802,17,0,0,17,0
06071006501,9,0,0,7,2
06085510802,21,0,0,21,0
06071002501,41,0,0,33,8
06001401300,12,0,0,12,0
06075030500,38,0,0,38,0
06065040812,59,2,1400000,53,4
06073018801,75,11,8985000,59,5
06095252610,62,5,2285000,42,15
06037103201,45,1,585000,44,0
06013353002,75,0,0,75,0
06037402503,13,0,0,9,4
06083000805,8,0,0,8,0
06037191410,8,0,0,8,0
06037103202,29,0,0,27,2
06071006502,17,1,395000,11,5
06085510803,14,0,0,14,0
06065040813,110,0,0,103,7
06095252611,29,1,445000,22,6
06071002503,20,0,0,12,8
06073014803,34,1,785000,32,1
06083000806,22,1,1195000,21,0
06037264102,38,0,0,38,0
06065040814,41,1,625000,34,6
06037402504,15,0,0,11,4
06073018803,125,11,6635000,111,3
06071002504,15,0,0,11,4
06059075100,51,0,0,48,3
06073018804,122,7,7785000,108,7
06065040815,47,3,2055000,34,10
06037139200,66,0,0,63,3
06037264103,32,0,0,32,0
06073014804,87,7,4695000,73,7
06065040816,42,1,415000,41,0
06001437300,23,0,0,22,1
06037294610,13,0,0,13,0
06037670001,36,1,805000,33,2
06065040501,81,1,715000,71,9
06073014805,69,5,3175000,60,4
06073018805,94,8,5240000,82,4
06081604800,19,0,0,19,0
06037670002,18,0,0,14,4
06065040502,28,0,0,22,6
06081608800,72,1,2665000,71,0
06083003102,39,0,0,29,10
06073014806,21,4,2610000,14,3
06103000201,87,11,3845000,55,21
06065040503,17,0,0,14,3
06037670003,58,0,0,54,4
06103000202,69,6,2510000,47,15
06029004001,139,12,5380000,73,54
06013314102,62,1,365000,45,16
06065044505,70,5,1555000,43,22
06029004002,63,0,0,36,26
06059086501,53,0,0,49,4
06013314103,32,0,0,24,8
06041119100,65,1,595000,64,0
06059086502,23,1,465000,17,5
06037930400,14,1,965000,12,1
06037273700,52,0,0,52,0
06037294301,22,0,0,13,9
06013314105,47,0,0,42,5
06065044507,94,8,2330000,54,32
06095252305,73,2,1220000,64,7
06071009119,178,9,4425000,102,66
06037294302,19,0,0,13,6
06037531901,33,0,0,25,8
06037535901,32,0,0,26,6
06107002500,16,1,445000,9,5
06085503902,39,1,985000,36,2
06013314106,26,1,475000,23,2
06059021920,122,1,615000,117,4
06095252306,69,1,195000,60,8
06085507903,35,0,0,35,0
06037232601,13,0,0,9,4
06065044509,59,1,475000,36,20
06085503903,22,0,0,22,0
06037531902,23,1,435000,17,5
06099001900,85,5,1855000,57,23
06059021921,62,1,1525000,61,0
06037535902,35,0,0,29,6
06045010200,21,2,1080000,15,4
06085507904,29,0,0,29,0
06037232602,30,1,735000,19,10
06037502200,66,1,555000,55,10
06047001901,25,0,0,20,5
06061020710,70,2,1210000,64,4
06059021922,68,1,645000,59,8
06001442900,75,0,0,75,0
06077005122,162,8,4890000,128,26
06019004801,34,1,345000,25,8
06047001902,20,0,0,10,9
06059021923,112,2,1380000,101,9
06085507905,53,0,0,52,1
06097150501,46,1,1855000,43,2
06077005123,117,4,2090000,87,26
06061020711,33,3,1665000,29,1
06077002201,23,0,0,16,7
06073007905,20,1,825000,19,0
06019004802,41,0,0,26,15
06001405800,27,0,0,22,5
06037575300,14,0,0,12,2
06061020712,47,0,0,37,10
06001409800,56,2,1340000,46,8
06037550700,94,2,1850000,85,7
06085507906,42,0,0,41,1
06037571300,91,3,2735000,82,6
06097150502,22,0,0,21,1
06077005124,33,2,720000,26,5
06059021924,52,1,1205000,49,2
06089011900,73,3,1545000,66,4
06099000511,62,3,1105000,50,9
06077005125,17,0,0,14,3
06111007000,23,2,1400000,17,4
06007002500,54,4,1140000,31,19
06037276000,95,0,0,95,0
06037291110,26,1,1975000,21,4
06061020713,35,1,385000,31,3
06037431002,44,1,1385000,39,4
06077002202,34,2,640000,24,8
06099000512,36,2,1040000,31,3
06013307201,26,1,565000,20,5
06077005126,44,1,445000,33,10
06081605300,53,0,0,53,0
06053014700,48,2,1550000,46,0
06061020714,60,2,1390000,54,4
06093001001,15,0,0,14,1
06099000513,58,2,1120000,42,14
06037104821,13,0,0,10,3
06037431003,24,0,0,24,0
06073007907,18,0,0,18,0
06061020715,38,1,545000,35,2
06037188201,28,0,0,27,1
06037104822,10,0,0,10,0
06023001300,14,0,0,9,5
06073007908,20,0,0,20,0
06037218300,48,0,0,47,1
06093001002,30,1,495000,29,0
06079010504,52,1,1265000,50,1
06081601301,9,0,0,8,1
06013303202,144,4,2950000,127,13
06101050101,64,9,3525000,44,11
06099000514,43,1,365000,30,12
06037431004,31,0,0,30,1
06013307202,53,5,1555000,44,4
06077005127,73,5,2505000,52,16
06061020401,21,1,485000,18,2
06079010505,32,1,545000,30,1
06037104823,14,0,0,13,1
06037188202,28,0,0,28,0
06085503321,27,0,0,26,1
06101050102,51,5,1755000,29,17
06053010702,54,0,0,54,0
06093001003,68,2,810000,66,0
06081601302,14,0,0,14,0
06065941200,154,1,1395000,150,3
06041104200,88,3,3035000,83,2
06037211420,16,0,0,16,0
06061020402,54,0,0,49,5
06077005129,69,0,0,54,15
06013303204,71,0,0,63,8
06013307204,53,5,2915000,33,14
06037104824,16,0,0,15,1
06001420600,31,0,0,31,0
06041108201,19,0,0,19,0
06061020717,69,2,1720000,65,2
06099000201,85,4,1660000,59,22
06085503322,32,0,0,30,2
06079010506,25,0,0,25,0
06085500400,24,0,0,23,1
06037195600,20,0,0,20,0
06081612700,31,0,0,29,2
06013307205,61,4,1700000,44,13
06085503323,56,0,0,55,1
06099000202,131,6,3140000,103,22
06041108202,44,0,0,42,2
06037620201,7,0,0,7,0
06085503324,24,0,0,24,0
06067009650,46,2,830000,41,3
06037262802,57,0,0,57,0
06075016700,37,0,0,37,0
06037553000,49,0,0,38,11
06075012700,27,0,0,27,0
06013303206,74,2,1600000,68,4
06073000400,43,4,1980000,37,2
06073004400,40,3,3265000,37,0
06055200802,68,2,830000,61,5
06083001800,13,0,0,7,5
06099000204,81,5,2505000,60,16
06085503325,23,0,0,23,0
06067009610,79,4,1960000,59,16
06037461200,56,0,0,52,4
06067009651,66,4,2500000,61,1
06055200803,33,1,1145000,32,0
06013303207,341,10,7090000,289,41
06067009611,39,2,1360000,32,5
06099000205,44,6,2440000,30,8
06041123000,30,0,0,30,0
06067009652,494,18,11640000,437,39
06013303208,67,4,2430000,57,6
06085503326,44,0,0,44,0
06055200804,37,0,0,35,2
06087121601,35,0,0,34,1
06087121602,28,0,0,28,0
06067009653,16,0,0,14,2
06037403500,16,0,0,15,1
06037702801,37,0,0,34,3
06037207711,41,0,0,40,1
06067009612,77,2,1090000,66,9
06065041810,79,1,885000,75,3
06085511800,75,3,2765000,70,2
06013303209,130,4,2940000,121,5
06013358000,60,3,2105000,54,3
06085503327,43,0,0,42,1
06037207712,9,0,0,9,0
06019001301,24,0,0,18,6
06037702802,23,0,0,22,1
06037407501,16,0,0,13,3
06037311700,82,2,2230000,76,4
06037407502,16,0,0,14,2
06065030101,13,1,515000,8,4
06037269100,33,0,0,33,0
06073015801,11,2,1120000,8,1
06067009614,91,3,1365000,81,7
06037702803,14,0,0,14,0
06085503329,29,0,0,29,0
06013355120,54,2,1130000,44,8
06037104201,28,0,0,21,7
06037240500,29,0,0,20,9
06079011001,53,2,1540000,51,0
06065041812,35,3,2365000,31,1
06037543801,36,0,0,28,8
06019001303,9,1,305000,8,0
06065041813,53,3,2305000,41,9
06013355121,77,0,0,75,2
06079011002,27,1,385000,25,1
06037192410,36,0,0,35,1
06073015802,19,4,2400000,14,1
06007003001,31,2,480000,21,8
06071003503,58,2,1110000,40,16
06037543803,36,1,595000,28,7
06019001304,16,1,315000,12,3
06073019803,63,7,6115000,54,2
06065030103,22,0,0,18,4
06069000400,47,1,675000,30,16
06013355122,78,0,0,78,0
06037104203,31,1,305000,23,7
06067009616,85,5,2745000,72,8
06007003002,47,1,225000,28,18
06013355123,20,0,0,20,0
06037104204,14,0,0,10,4
06065041500,16,1,585000,13,2
06037543804,19,0,0,15,4
06067009617,60,1,575000,55,4
06065030104,102,4,2480000,76,22
06037134710,17,0,0,14,3
06073019804,82,2,2310000,78,2
06067009618,64,2,900000,51,11
06065045501,43,1,485000,26,16
06071003505,46,1,355000,32,13
06065049501,24,1,405000,18,5
06073019805,52,2,1020000,47,3
06013355124,40,0,0,40,0
06037650401,53,1,1005000,50,2
06095253300,7,0,0,7,0
06025010102,12,0,0,7,5
06059076102,16,0,0,14,2
06065049502,17,0,0,13,4
06013355125,38,0,0,38,0
06071003506,46,2,810000,30,14
06065045502,21,0,0,17,4
06081609800,60,0,0,57,3
06071980200,2,0,0,2,0
06059076103,32,0,0,29,3
06013355126,57,0,0,57,0
06071003507,45,3,1645000,27,15
06065042621,103,7,3175000,72,24
06073016610,86,17,10025000,58,11
06059076104,2,0,0,2,0
06037222200,13,1,1295000,11,1
06087110700,29,0,0,24,5
06029001001,47,3,1125000,35,9
06059062900,32,0,0,32,0
06075013200,39,0,0,39,0
06065042622,93,7,4005000,55,31
06073019808,86,3,2535000,77,6
06059076105,44,1,715000,38,5
06065042623,60,2,910000,39,19
06071003509,37,2,830000,26,9
06029001002,24,1,215000,12,11
06067009307,70,2,1100000,58,10
06041112100,54,2,3660000,49,3
06073019809,66,7,3845000,59,0
06029005003,19,1,225000,10,8
06067009308,69,2,1050000,59,8
06037901209,30,0,0,20,10
06029001003,33,3,955000,23,7
06065042624,90,8,4300000,61,21
06085508900,32,0,0,32,0
06073016613,36,3,2005000,30,3
06073016614,82,8,6100000,66,8
06027000100,26,0,0,22,4
06001432501,27,0,0,23,4
06067009309,42,4,1980000,35,3
06037300800,85,0,0,85,0
06065045233,51,1,245000,47,3
06059087503,49,1,565000,46,2
06065042625,157,11,6955000,106,40
06059087504,9,0,0,7,2
06001432502,27,0,0,27,0
06065045234,75,0,0,67,8
06073016615,63,11,8025000,48,3
06029005005,20,0,0,12,8
06065042626,116,7,3285000,74,35
06037237600,22,1,555000,16,5
06059062630,15,0,0,14,1
06059087505,25,0,0,23,2
06029005006,25,1,325000,15,9
06065042627,54,1,605000,34,19
06107003501,24,1,285000,15,8
06065045235,55,1,465000,48,6
06059062631,38,0,0,38,0
06075020601,16,0,0,16,0
06045011200,14,0,0,13,1
06073016616,55,6,4060000,46,3
06073012302,11,1,615000,6,4
06065042628,36,0,0,22,14
06059062632,54,0,0,53,1
06075020602,24,0,0,24,0
06099002901,32,1,615000,28,3
06053000300,30,0,0,25,5
06073016617,47,10,5540000,30,7
06019005801,70,4,1280000,49,17
06037503201,59,1,825000,50,8
06065042629,62,4,1920000,32,26
06085512030,41,1,1065000,38,2
06073012303,36,2,1810000,31,3
06107003503,63,5,1515000,40,18
06073016618,76,8,5040000,62,6
06059062633,99,0,0,97,2
06037432001,15,0,0,13,2
06085512305,56,0,0,55,1
06073016619,55,5,2965000,47,3
06107003504,54,4,1290000,35,15
06019005802,62,3,1325000,54,5
06037551700,60,0,0,48,12
06037503202,43,0,0,35,8
06085512031,42,0,0,42,0
06001406800,63,0,0,60,3
06099002903,72,1,565000,59,12
06059062634,81,2,1940000,78,1
06073012304,42,1,1035000,37,4
06099002904,68,7,4275000,52,9
06085512032,69,1,1035000,68,0
06037576301,20,0,0,19,1
06001410200,47,1,615000,43,3
06037480500,56,0,0,56,0
06111004000,33,1,685000,29,3
06097151503,42,1,965000,40,1
06037277000,103,0,0,102,1
06059062635,76,1,625000,70,5
06037432002,33,0,0,33,0
06037576302,4,0,0,4,0
06101051100,21,1,425000,17,3
06077003203,36,3,1325000,26,7
06081602300,24,2,2090000,20,2
06059062636,32,0,0,31,1
06085512307,95,2,2100000,91,2
06081606300,25,0,0,24,1
06019005804,85,5,1685000,62,18
06111008001,46,2,1570000,35,9
06097151504,61,4,2990000,51,6
06053011700,50,1,915000,49,0
06085512034,40,2,1280000,37,1
06037219300,38,1,1505000,35,2
06037189201,16,0,0,16,0
06019005805,448,18,7480000,313,117
06065042003,129,2,1380000,124,3
06097151505,27,0,0,26,1
06111008002,50,2,1290000,41,7
06059062637,44,1,885000,42,1
06085512308,146,2,2770000,142,2
06077003205,55,4,1750000,34,17
06037189202,43,0,0,41,2
06059062638,57,0,0,54,3
06085512035,55,1,825000,52,2
06037185202,49,0,0,49,0
06065042004,59,2,1420000,51,6
06097151506,76,0,0,65,11
06085512309,61,1,1085000,54,6
06071011404,132,6,2040000,107,18
06085512036,39,0,0,39,0
06037212420,9,0,0,9,0
06037185203,20,0,0,18,2
06055201800,39,1,565000,33,4
06037267800,43,0,0,43,0
06065042005,91,7,4375000,78,6
06111008004,74,1,755000,63,10
06071011405,125,4,1950000,110,11
06001421600,36,0,0,36,0
06059062639,108,3,2095000,102,3
06085512037,51,1,1575000,50,0
06037185204,27,0,0,26,1
06013323000,61,0,0,59,2
06071011406,82,4,1490000,65,12
06111008005,43,0,0,37,6
06085501401,17,0,0,17,0
06085512038,20,0,0,20,0
06085505401,26,0,0,24,2
06081613701,54,0,0,54,0
06037621201,72,0,0,71,1
06065042007,218,8,5380000,187,23
06085509401,15,0,0,15,0
06075017700,19,0,0,19,0
06073001400,39,1,645000,36,2
06071011407,86,2,560000,69,15
06059110102,70,1,1085000,69,0
06085505402,32,0,0,32,0
06037554001,30,1,675000,23,6
06001443321,31,0,0,31,0
06081613702,29,0,0,28,1
06065042008,199,8,6150000,176,15
06071000812,77,2,1100000,69,6
06075021100,39,0,0,38,1
06071011408,90,6,2000000,75,9
06037533401,16,1,885000,14,1
06077003209,59,4,1800000,37,18
06085501402,13,0,0,13,0
06085512039,58,0,0,57,1
06073005401,52,3,2025000,47,2
06037533402,15,0,0,12,3
06037462201,7,0,0,7,0
06071000813,49,1,675000,46,2
06065042009,86,5,3445000,75,6
06059110104,57,2,1580000,52,3
06001443322,26,0,0,26,0
06085505403,47,0,0,47,0
06037554002,23,1,655000,20,2
06085509403,9,0,0,9,0
06073005402,95,4,3160000,88,3
06097152000,5,0,0,4,1
06037533403,5,1,645000,4,0
06059099402,23,0,0,23,0
06085509404,36,0,0,36,0
06037621204,35,2,1570000,33,0
06073005403,57,8,6930000,48,1
06019002300,44,3,965000,30,11
06083002802,89,12,6690000,57,20
06041120001,10,0,0,10,0
06037462202,12,0,0,12,0
06071000814,79,2,1980000,74,3
06037404501,6,0,0,5,1
06037400501,31,0,0,30,1
06065031100,62,5,2775000,47,10
06041120002,72,0,0,72,0
06071000815,86,2,1990000,82,2
06037109200,50,0,0,47,3
06037540800,59,1,305000,44,14
06059110106,55,0,0,52,3
06001407300,8,0,0,5,3
06071000816,64,1,1275000,61,2
06079012001,36,0,0,36,0
06071000501,61,4,2880000,47,10
06071008501,63,3,2525000,58,2
06059099404,57,2,2360000,55,0
06059011710,71,0,0,69,2
06059011711,29,0,0,26,3
06001403301,4,0,0,4,0
06079012002,41,4,2460000,35,2
06037408503,65,0,0,63,2
06037197410,44,0,0,41,3
06059099405,42,0,0,40,2
06071008502,71,3,3345000,67,1
06037404503,25,0,0,21,4
06059110108,38,0,0,38,0
06071000817,57,1,665000,51,5
06001403302,10,0,0,10,0
06083002806,29,2,1060000,24,3
06073020202,39,8,4190000,28,3
06037408504,34,0,0,31,3
06071000818,86,6,4220000,78,2
06059011712,45,3,2345000,39,3
06059099406,51,0,0,48,3
06037481001,17,0,0,15,2
06071004503,97,2,1690000,83,12
06059110109,50,0,0,47,3
06037404504,19,0,0,17,2
06071000503,35,1,625000,29,5
06059099407,32,1,1295000,31,0
06037408505,26,0,0,25,1
06025011100,13,2,420000,6,5
06071000819,75,2,1620000,68,5
06037481002,20,0,0,19,1
06071000504,65,0,0,63,2
06087100300,21,0,0,21,0
06059011714,1,0,0,1,0
06037209520,3,0,0,3,0
06037651401,24,0,0,23,1
06059099408,55,1,985000,51,3
06071004505,65,1,395000,40,24
06083002808,139,15,9115000,108,16
06067007422,23,2,780000,17,4
06059052502,66,1,995000,62,3
06065046502,3,0,0,3,0
06083002809,63,4,2720000,54,5
06059011715,101,0,0,99,2
06037651402,65,3,4595000,58,4
06071001310,63,4,2290000,46,13
06059011401,20,0,0,20,0
06075047902,32,0,0,31,1
06059011716,65,1,955000,63,1
06073020206,37,5,3305000,26,6
06037501900,57,0,0,49,8
06037910720,51,3,1185000,34,14
06067007423,44,2,630000,41,1
06071004507,51,2,880000,35,14
06081610201,10,0,0,10,0
06067000501,9,1,755000,8,0
06067004501,21,0,0,17,4
06023010200,23,0,0,21,2
06029002001,27,0,0,19,8
06071001311,34,1,755000,28,5
06077001900,40,0,0,26,14
06059011402,45,0,0,43,2
06075047903,30,0,0,30,0
06067007424,47,2,760000,30,15
06037910721,55,3,1805000,33,19
06073020207,35,13,5305000,20,2
06059011717,36,1,605000,31,4
06013389200,9,0,0,8,1
06081610202,4,0,0,4,0
06075047904,22,0,0,22,0
06067000502,19,0,0,19,0
06073020208,25,4,2780000,17,4
06071004509,81,4,1600000,54,23
06067007110,69,3,1615000,50,16
06071001312,43,2,880000,34,7
06059011403,39,2,1570000,32,5
06059011718,53,2,1820000,50,1
06059052505,30,0,0,29,1
06075010201,20,0,0,20,0
06029002002,22,0,0,16,6
06059088501,35,0,0,35,0
06037430701,46,0,0,46,0
06067004502,18,2,800000,12,4
06037131400,45,0,0,41,4
06059088502,29,0,0,26,3
06067007111,57,3,1605000,47,7
06067007426,27,1,505000,21,5
06037700300,66,0,0,65,1
06073020209,31,3,1305000,23,5
06059052506,26,0,0,26,0
06029006003,117,22,8620000,69,24
06111002700,51,3,1285000,45,3
06081610203,6,0,0,6,0
06059063902,33,0,0,31,2
06075010202,23,0,0,23,0
06111006700,40,0,0,38,2
06001433500,42,0,0,40,2
06059063903,46,1,865000,42,3
06065043310,39,3,1155000,23,13
06029006004,32,6,1570000,18,8
06067007427,67,1,375000,55,11
06037271702,16,0,0,16,0
06067007428,60,5,1975000,46,9
06065043311,41,3,1235000,29,9
06059063904,50,0,0,49,1
06037301801,31,0,0,31,0
06075025600,36,2,1020000,32,2
06037541300,60,2,1290000,35,23
06037301802,18,0,0,18,0
06067007429,34,4,1570000,28,2
06073013301,85,3,1965000,72,10
06029006006,88,12,5420000,59,17
06037271703,14,0,0,14,0
06065940900,45,0,0,44,1
06029003124,60,5,1665000,40,15
06071001001,38,1,375000,27,10
06059063905,54,0,0,50,4
06037242000,25,1,545000,19,5
06017031601,21,0,0,20,1
06065043312,82,8,2890000,38,36
06053001300,6,1,505000,4,1
06037271704,17,0,0,17,0
06029003125,36,0,0,21,15
06059063906,41,1,555000,37,3
06071001002,22,1,555000,17,4
06065043313,49,3,1195000,29,17
06037231720,14,0,0,13,1
06017031602,25,0,0,24,1
06037504200,43,2,2220000,39,2
06073013302,52,5,3625000,36,11
06029003126,35,1,245000,23,11
06073013303,43,5,2945000,31,7
06073017070,41,1,1955000,40,0
06073017303,46,0,0,45,1
06065043314,70,11,4635000,27,32
06029003127,29,0,0,22,7
06019006802,9,0,0,6,3
06037552700,41,0,0,37,4
06065043315,36,4,1760000,21,11
06037500202,71,0,0,68,3
06029006009,106,7,3295000,91,8
06071012400,27,0,0,16,11
06065047000,22,1,495000,18,3
06059063908,48,2,1530000,44,2
06073017071,39,0,0,39,0
06059063909,1,0,0,1,0
06037117101,41,2,1270000,34,5
06029003128,44,0,0,26,18
06037297110,17,1,835000,15,1
06077004202,21,1,675000,18,2
06073017305,61,1,975000,58,2
06037460900,76,1,1505000,69,6
06065043316,85,20,7250000,36,29
06037113101,52,0,0,49,3
06037500203,66,2,1560000,63,1
06065043001,180,10,5400000,124,46
06073017031,76,6,5100000,70,0
06099003904,55,2,790000,39,14
06037117102,18,0,0,16,2
06073013306,55,5,3685000,39,11
06077004203,30,3,1325000,24,3
06073017306,42,0,0,40,2
06081607300,54,0,0,54,0
06037113102,50,0,0,48,2
06029003129,52,1,445000,36,15
06037278001,31,0,0,30,1
06099003905,69,2,950000,59,8
06037500204,25,1,1215000,24,0
06081603300,73,1,965000,70,2
06111005002,8,0,0,8,0
06037186201,21,0,0,19,2
06073013307,42,5,3625000,28,9
06065043003,57,5,2635000,29,23
06073017307,46,0,0,46,0
06099003906,36,3,1365000,29,4
06073017033,111,5,4535000,105,1
06077004204,26,0,0,20,6
06065043318,81,15,6515000,37,29
06037216301,18,0,0,17,1
06037124500,39,0,0,39,0
06073017034,49,1,605000,47,1
06065043319,117,13,5665000,51,53
06077004205,43,2,900000,24,17
06037186202,35,0,0,35,0
06073013308,39,5,2915000,26,8
06037128500,54,1,355000,53,0
06073017308,39,0,0,38,1
06099003907,107,3,1285000,91,13
06099003908,8,1,345000,5,2
06065043005,76,8,3440000,46,22
06037186203,41,0,0,38,3
06073017035,19,0,0,19,0
06077004206,35,2,690000,28,4
06037216302,31,0,0,29,2
06073013309,85,12,8380000,66,7
06111005004,92,9,5175000,79,4
06059089001,31,0,0,31,0
06013328000,9,0,0,9,0
06037601600,9,0,0,7,2
06065043006,48,4,1610000,32,12
06113011500,55,4,1970000,43,7
06111005005,22,0,0,20,2
06037106510,55,1,785000,53,1
06073017036,31,0,0,29,2
06037900901,32,4,1870000,17,11
06059063010,82,0,0,82,0
06085502400,112,0,0,112,0
06099003909,76,1,485000,53,22
06059089003,24,0,0,24,0
06111005006,18,1,505000,11,6
06013320001,51,1,765000,40,10
06037530400,15,0,0,15,0
06037900902,42,1,645000,31,10
06065043007,135,5,2845000,104,26
06085506401,44,0,0,44,0
06073017037,49,0,0,49,0
06037231100,2,0,0,2,0
06037463200,25,0,0,24,1
06085506402,47,0,0,47,0
06037302301,22,0,0,20,2
06059089004,32,1,235000,29,2
06037235100,81,0,0,68,13
06013324002,46,1,465000,40,5
06065043008,100,10,6000000,61,29
06037302302,11,0,0,10,1
06041129000,11,0,0,10,1
06013324003,7,0,0,7,0
06103000900,35,2,840000,30,3
06013302011,151,9,6305000,106,36
06037670701,90,0,0,87,3
06073017039,83,0,0,82,1
06013320003,55,0,0,51,4
06041125000,38,0,0,38,0
06065043009,122,7,4225000,81,34
06037534403,3,0,0,3,0
06019007300,15,1,415000,12,2
06013302012,93,3,1685000,71,19
06013324004,21,0,0,20,1
06037670702,87,1,1135000,86,0
06037143301,27,0,0,27,0
06047000401,7,1,315000,5,1
06013320004,120,4,2030000,108,8
06037405500,137,4,2890000,125,8
06037401500,62,0,0,61,1
06037980011,1,0,0,1,0
06079013000,15,1,755000,13,1
06013302013,57,3,1565000,47,6
06037534404,8,0,0,7,1
06037143302,38,0,0,38,0
06001441401,57,1,575000,53,3
06019003301,37,0,0,21,16
