OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|AREALAND_PART|AREAWATER_PART
221704258472308|90804|ZCTA5 90804|5591682|2503|G6350|B5|S|207903717302690|06037576904|Census Tract 5769.04|366088|0|G5020|S|366088|0
221704258472308|90804|ZCTA5 90804|5591682|2503|G6350|B5|S|207901115297252|06037577000|Census Tract 5770|1846201|2503|G5020|S|1846201|2503
221704258472308|90804|ZCTA5 90804|5591682|2503|G6350|B5|S|207901115297475|06037577100|Census Tract 5771|1215399|0|G5020|S|26572|0
221704258472308|90804|ZCTA5 90804|5591682|2503|G6350|B5|S|207901115298561|06037577602|Census Tract 5776.02|1319979|69273|G5020|S|11620|0
221704258472308|90804|ZCTA5 90804|5591682|2503|G6350|B5|S|2079015902970334|06037577606|Census Tract 5776.06|1157665|0|G5020|S|17952|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|2079015922218957|06037542200|Census Tract 5422|1328601|58593|G5020|S|19944|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115291090|06037542402|Census Tract 5424.02|1666271|0|G5020|S|54846|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289302|06037570100|Census Tract 5701|1154366|0|G5020|S|1154366|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289200|06037570202|Census Tract 5702.02|1672905|0|G5020|S|1672905|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115286588|06037570203|Census Tract 5702.03|1301660|0|G5020|S|1301660|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289198|06037570204|Census Tract 5702.04|548092|0|G5020|S|548092|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289195|06037570303|Census Tract 5703.03|600473|15536|G5020|S|600473|15536
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289184|06037570304|Census Tract 5703.04|545967|25570|G5020|S|545967|25570
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|2079015902970586|06037570305|Census Tract 5703.05|693548|44355|G5020|S|693548|44355
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|2079015902970569|06037570306|Census Tract 5703.06|465918|0|G5020|S|465918|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289189|06037570402|Census Tract 5704.02|1417975|98017|G5020|S|1417975|98017
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207903717305117|06037570403|Census Tract 5704.03|570494|0|G5020|S|570494|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207903717304990|06037570404|Census Tract 5704.04|816724|48845|G5020|S|816724|48845
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289190|06037570502|Census Tract 5705.02|1997826|0|G5020|S|1997826|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|2079015902970567|06037570503|Census Tract 5705.03|538942|0|G5020|S|538942|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|2079015902970590|06037570504|Census Tract 5705.04|946994|0|G5020|S|946994|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289183|06037570601|Census Tract 5706.01|780449|0|G5020|S|780449|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289185|06037570602|Census Tract 5706.02|1042596|0|G5020|S|1042596|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289187|06037570603|Census Tract 5706.03|734616|0|G5020|S|734616|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289286|06037570701|Census Tract 5707.01|1776912|1953|G5020|S|125295|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289171|06037571502|Census Tract 5715.02|1374550|2381|G5020|S|227139|2381
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|2079015902970995|06037571505|Census Tract 5715.05|655806|0|G5020|S|29596|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115289169|06037571600|Census Tract 5716|288944|0|G5020|S|288944|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115286877|06037571701|Census Tract 5717.01|1716774|194866|G5020|S|1688628|192193
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207903717302685|06037571703|Census Tract 5717.03|397479|0|G5020|S|397479|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207903717305118|06037571704|Census Tract 5717.04|481587|0|G5020|S|481587|0
221704258472328|90805|ZCTA5 90805|19214619|426897|G6350|B5|S|207901115297302|06037571800|Census Tract 5718|2655771|184371|G5020|S|71616|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115297473|06037572201|Census Tract 5722.01|1538799|21029|G5020|S|877397|21029
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115296571|06037572202|Census Tract 5722.02|1522598|29978|G5020|S|1522598|29978
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115297305|06037573002|Census Tract 5730.02|324505|0|G5020|S|324505|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207903717305119|06037573003|Census Tract 5730.03|401152|46959|G5020|S|401152|46959
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207903717302686|06037573004|Census Tract 5730.04|410913|0|G5020|S|410913|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|2079015902970425|06037573101|Census Tract 5731.01|526756|0|G5020|S|526756|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|2079015902970427|06037573102|Census Tract 5731.02|613548|52679|G5020|S|613548|52679
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115297269|06037573201|Census Tract 5732.01|601396|0|G5020|S|601396|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115297249|06037573202|Census Tract 5732.02|649039|0|G5020|S|649039|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115297282|06037573300|Census Tract 5733|785598|0|G5020|S|785598|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115289173|06037573401|Census Tract 5734.01|1035868|4445|G5020|S|202409|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115297303|06037573402|Census Tract 5734.02|2963452|0|G5020|S|3659|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115296568|06037575201|Census Tract 5752.01|566597|0|G5020|S|14412|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115297279|06037575300|Census Tract 5753|648065|0|G5020|S|40443|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207901115297365|06037575401|Census Tract 5754.01|821449|68477|G5020|S|20488|0
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|2079015902970532|06037577900|Census Tract 5779|1722203|49093|G5020|S|676133|49093
221704258472337|90806|ZCTA5 90806|12656291|218584|G6350|B5|S|207903717303160|06037980018|Census Tract 9800.18|7389850|21307|G5020|S|4985845|18846
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|207901115289171|06037571502|Census Tract 5715.02|1374550|2381|G5020|S|1147411|0
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|207903717304992|06037571504|Census Tract 5715.04|1511673|0|G5020|S|1511673|0
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|2079015902970995|06037571505|Census Tract 5715.05|655806|0|G5020|S|626210|0
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|207901115297302|06037571800|Census Tract 5718|2655771|184371|G5020|S|2210223|37428
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|207901115286642|06037571900|Census Tract 5719|1935159|0|G5020|S|1933192|0
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|207901115286627|06037572001|Census Tract 5720.01|1695796|0|G5020|S|1497185|0
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|207901115297473|06037572201|Census Tract 5722.01|1538799|21029|G5020|S|661402|0
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|2079015902970532|06037577900|Census Tract 5779|1722203|49093|G5020|S|1046070|0
221704258472350|90807|ZCTA5 90807|11449951|37428|G6350|B5|S|207903717303160|06037980018|Census Tract 9800.18|7389850|21307|G5020|S|816585|0
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207901115286643|06037555002|Census Tract 5550.02|885650|24745|G5020|S|18727|1400
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207901115298556|06037555202|Census Tract 5552.02|1067564|36623|G5020|S|1067564|36623
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207901115289201|06037555211|Census Tract 5552.11|785956|0|G5020|S|27192|0
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|2079015902970491|06037571201|Census Tract 5712.01|1305152|0|G5020|S|1291380|0
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|2079015902970544|06037571202|Census Tract 5712.02|1307630|0|G5020|S|1292273|0
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207903717304993|06037573601|Census Tract 5736.01|3724951|1760|G5020|S|3710862|1760
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207901115286625|06037573700|Census Tract 5737|1817080|1861|G5020|S|1788069|1861
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207901115286623|06037573800|Census Tract 5738|1534014|0|G5020|S|1523136|0
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207901115286622|06037573902|Census Tract 5739.02|700131|11619|G5020|S|607181|11619
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207901115298572|06037574000|Census Tract 5740|1819895|0|G5020|S|1819895|0
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207901115297472|06037574100|Census Tract 5741|1829547|9607|G5020|S|1829547|9607
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207903717303638|06037980006|Census Tract 9800.06|2968548|400737|G5020|S|1964336|193866
221704258472365|90808|ZCTA5 90808|17784512|259197|G6350|B5|S|207903717303160|06037980018|Census Tract 9800.18|7389850|21307|G5020|S|844350|2461
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207903717304520|06037543306|Census Tract 5433.06|3500984|67881|G5020|S|1856843|0
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207903717304755|06037544001|Census Tract 5440.01|1854206|18703|G5020|S|1540473|18703
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207903717304756|06037544002|Census Tract 5440.02|1598286|0|G5020|S|1598286|0
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207901115286877|06037571701|Census Tract 5717.01|1716774|194866|G5020|S|28146|2673
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207901115297302|06037571800|Census Tract 5718|2655771|184371|G5020|S|373932|146943
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207901115286720|06037572301|Census Tract 5723.01|819237|0|G5020|S|819237|0
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207901115289172|06037572500|Census Tract 5725|592705|0|G5020|S|592705|0
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207901115297283|06037572600|Census Tract 5726|1223342|49301|G5020|S|1223342|49301
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207901115297254|06037572700|Census Tract 5727|1002316|72083|G5020|S|1002316|72083
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|2079015902970431|06037577700|Census Tract 5777|1170084|88150|G5020|S|1170084|88150
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|2079015902970407|06037578000|Census Tract 5780|1772276|74410|G5020|S|1772276|74410
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207903717303602|06037980002|Census Tract 9800.02|6773893|208610|G5020|S|3162319|122927
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|2079015902970403|06037980011|Census Tract 9800.11|1315881|59885|G5020|S|67008|0
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|207903717302993|06037980014|Census Tract 9800.14|6480283|973764|G5020|S|691599|0
221704258472384|90810|ZCTA5 90810|16937520|575190|G6350|B5|S|2079015903026009|06037980025|Census Tract 9800.25|3846976|47642|G5020|S|1038954|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115298553|06037575101|Census Tract 5751.01|420471|0|G5020|S|20702|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297363|06037575102|Census Tract 5751.02|405956|0|G5020|S|20613|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115296568|06037575201|Census Tract 5752.01|566597|0|G5020|S|552185|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115296566|06037575202|Census Tract 5752.02|404093|0|G5020|S|404093|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297279|06037575300|Census Tract 5753|648065|0|G5020|S|607622|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297365|06037575401|Census Tract 5754.01|821449|68477|G5020|S|800961|68477
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297307|06037575402|Census Tract 5754.02|323805|0|G5020|S|323805|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297345|06037575801|Census Tract 5758.01|384509|51710|G5020|S|384509|51710
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297301|06037575802|Census Tract 5758.02|320941|0|G5020|S|320941|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297351|06037575803|Census Tract 5758.03|199589|0|G5020|S|199589|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297367|06037575902|Census Tract 5759.02|350516|0|G5020|S|2556|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297453|06037576200|Census Tract 5762|696659|0|G5020|S|22054|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207903717305062|06037576301|Census Tract 5763.01|548536|0|G5020|S|548536|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207903717305063|06037576302|Census Tract 5763.02|323710|0|G5020|S|323710|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297452|06037576401|Census Tract 5764.01|324020|0|G5020|S|324020|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297368|06037576402|Census Tract 5764.02|324449|0|G5020|S|324449|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297451|06037576403|Census Tract 5764.03|324542|0|G5020|S|324542|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297455|06037576501|Census Tract 5765.01|291373|0|G5020|S|19676|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115296586|06037576502|Census Tract 5765.02|307611|0|G5020|S|4590|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115297454|06037576503|Census Tract 5765.03|311783|0|G5020|S|18459|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207901115298554|06037576901|Census Tract 5769.01|444895|0|G5020|S|31061|0
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|2079015902970403|06037980011|Census Tract 9800.11|1315881|59885|G5020|S|1211370|59885
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|207903717302993|06037980014|Census Tract 9800.14|6480283|973764|G5020|S|775759|19028
221704258472400|90813|ZCTA5 90813|7975878|242361|G6350|B5|S|2079015903026005|06037980033|Census Tract 9800.33|12471028|16166864|G5020|S|410076|43261
221704258472405|90814|ZCTA5 90814|3451793|0|G6350|B5|S|207901115297458|06037576700|Census Tract 5767|857026|1651005|G5020|S|20669|0
221704258472405|90814|ZCTA5 90814|3451793|0|G6350|B5|S|207901115297459|06037576801|Census Tract 5768.01|514192|0|G5020|S|458733|0
221704258472405|90814|ZCTA5 90814|3451793|0|G6350|B5|S|207901115297469|06037576802|Census Tract 5768.02|467801|0|G5020|S|459598|0
221704258472405|90814|ZCTA5 90814|3451793|0|G6350|B5|S|207901115297475|06037577100|Census Tract 5771|1215399|0|G5020|S|949431|0
221704258472405|90814|ZCTA5 90814|3451793|0|G6350|B5|S|2079015902970332|06037577605|Census Tract 5776.05|1524866|298384|G5020|S|689155|0
221704258472405|90814|ZCTA5 90814|3451793|0|G6350|B5|S|2079015902970334|06037577606|Census Tract 5776.06|1157665|0|G5020|S|874207|0
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115286622|06037573902|Census Tract 5739.02|700131|11619|G5020|S|92950|0
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115286620|06037574201|Census Tract 5742.01|1279087|15561|G5020|S|1279087|15561
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115286621|06037574202|Census Tract 5742.02|1336503|3008|G5020|S|1336503|3008
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115298546|06037574300|Census Tract 5743|2450925|30093|G5020|S|2450925|30093
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115297470|06037574400|Census Tract 5744|3331253|69240|G5020|S|3331253|69240
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115297477|06037574500|Census Tract 5745|2549290|174070|G5020|S|2538461|172097
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115298570|06037574602|Census Tract 5746.02|574256|16243|G5020|S|564108|15877
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115298569|06037574800|Census Tract 5748|1108069|0|G5020|S|1028790|0
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115297476|06037574901|Census Tract 5749.01|1341384|0|G5020|S|1341384|0
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115298547|06037574902|Census Tract 5749.02|803318|0|G5020|S|782495|0
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115298551|06037575001|Census Tract 5750.01|975068|0|G5020|S|701481|0
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207901115297474|06037575002|Census Tract 5750.02|965016|0|G5020|S|12033|0
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|2079019665459347|06037578100|Census Tract 5781|1717560|0|G5020|S|1187033|0
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207903717303638|06037980006|Census Tract 9800.06|2968548|400737|G5020|S|1004212|206871
221704258472417|90815|ZCTA5 90815|18269698|512747|G6350|B5|S|207903717303160|06037980018|Census Tract 9800.18|7389850|21307|G5020|S|618983|0
221704258472418|90822|ZCTA5 90822|420822|0|G6350|B5|S|2079019665459347|06037578100|Census Tract 5781|1717560|0|G5020|S|420822|0
221704258472421|90831|ZCTA5 90831|58414|0|G6350|B5|S|207903717305061|06037576001|Census Tract 5760.01|1802546|1343803|G5020|S|58414|0
2217026265990850|90840|ZCTA5 90840|109705|0|G6350|B5|S|2079019665459347|06037578100|Census Tract 5781|1717560|0|G5020|S|109705|0
221704258472433|91001|ZCTA5 91001|21393347|91219|G6350|B5|S|2079015902969123|06037460101|Census Tract 4601.01|5682185|16289|G5020|S|4782168|16289
221704258472433|91001|ZCTA5 91001|21393347|91219|G6350|B5|S|207901115294339|06037460200|Census Tract 4602|3186616|1899|G5020|S|3186616|1899
221704258472433|91001|ZCTA5 91001|21393347|91219|G6350|B5|S|207901115294340|06037460301|Census Tract 4603.01|4905569|13382|G5020|S|4320565|13382
221704258472433|91001|ZCTA5 91001|21393347|91219|G6350|B5|S|207901115292782|06037460302|Census Tract 4603.02|1312824|0|G5020|S|1312824|0
221704258472433|91001|ZCTA5 91001|21393347|91219|G6350|B5|S|207903717305068|06037460401|Census Tract 4604.01|5301860|66916|G5020|S|839342|50485
221704258472433|91001|ZCTA5 91001|21393347|91219|G6350|B5|S|207901115292774|06037460900|Census Tract 4609|2434262|20361|G5020|S|150537|0
221704258472433|91001|ZCTA5 91001|21393347|91219|G6350|B5|S|207901115294255|06037461000|Census Tract 4610|1769559|188|G5020|S|1769559|188
